dataset,dataset_slug,doc_id,raw_text,clean_text,tokens,token_text,char_len,token_len,is_empty_raw,is_empty_tokenized,provided_sentiment_label,provided_sentiment_confidence,provided_sentiment_source,sentiment_label,sentiment_confidence,sentiment_score,prob_negative,prob_neutral,prob_positive,prob_sarcastic_negative,sentiment_source,sentiment_probabilities_json
4 June 2026,4_june_2026,7731,আমাদের সালাউদ্দীন ফেরাউন এর চেয়ে ও বড় মাপের মানুষ,আমাদের সালাউদ্দীন ফেরাউন এর চেয়ে ও বড় মাপের মানুষ,"['সালাউদ্দীন', 'ফেরাউন', 'চেয়ে', 'বড়', 'মাপের', 'মানুষ']",সালাউদ্দীন ফেরাউন চেয়ে বড় মাপের মানুষ,49,6,0,0,neutral,0.4048502400759888,model_unified_fill,neutral,0.4048502400759888,0.0,0.0,1.0,0.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7732,উনার কথা শুনে মনে হচ্ছে স্পিকার কে উনি শিক্ষা দেয়ার জন্য সংসদে আসছে,উনার কথা শুনে মনে হচ্ছে স্পিকার কে উনি শিক্ষা দেয়ার জন্য সংসদে আসছে,"['উনার', 'শুনে', 'মনে', 'স্পিকার', 'উনি', 'শিক্ষা', 'দেয়ার', 'সংসদে', 'আসছে']",উনার শুনে মনে স্পিকার উনি শিক্ষা দেয়ার সংসদে আসছে,68,9,0,0,positive,0.5295395490946131,model_unified_fill,positive,0.5295395490946131,1.0,0.0,0.0,1.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7733,২৮ তারিখে মুগ্ধ হয়ে স্বরাষ্ট্রমন্ত্রীর বক্তব্য শুনছিলাম জাতীয় সংসদ ভবনের গ্যালারি থেকে,তারিখে মুগ্ধ হয়ে স্বরাষ্ট্রমন্ত্রীর বক্তব্য শুনছিলাম জাতীয় সংসদ ভবনের গ্যালারি থেকে,"['তারিখে', 'মুগ্ধ', 'হয়ে', 'স্বরাষ্ট্রমন্ত্রীর', 'বক্তব্য', 'শুনছিলাম', 'জাতীয়', 'সংসদ', 'ভবনের', 'গ্যালারি']",তারিখে মুগ্ধ হয়ে স্বরাষ্ট্রমন্ত্রীর বক্তব্য শুনছিলাম জাতীয় সংসদ ভবনের গ্যালারি,86,10,0,0,negative,0.3988376689359325,model_unified_fill,negative,0.3988376689359325,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7734,আবুল মন্ত্রী,আবুল মন্ত্রী,"['আবুল', 'মন্ত্রী']",আবুল মন্ত্রী,12,2,0,0,sarcastic_negative,0.3774661206727237,model_unified_fill,sarcastic_negative,0.3774661206727237,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7735,"মাননীয় চিপ হুইপ,, আপনার নাম তো লিস্টে নাই",মাননীয় চিপ হুইপ আপনার নাম তো লিস্টে নাই,"['মাননীয়', 'চিপ', 'হুইপ', 'নাম', 'লিস্টে', 'নাই']",মাননীয় চিপ হুইপ নাম লিস্টে নাই,41,6,0,0,sarcastic_negative,0.5690890285915002,model_unified_fill,sarcastic_negative,0.5690890285915002,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7736,শিলং দেখি এখন স্পিকার এর উপরেও কথা বলে,শিলং দেখি এখন স্পিকার এর উপরেও কথা বলে,"['শিলং', 'দেখি', 'স্পিকার', 'উপরেও', 'বলে']",শিলং দেখি স্পিকার উপরেও বলে,38,5,0,0,positive,0.9434047772617304,model_unified_fill,positive,0.9434047772617304,1.0,0.0,0.0,1.0,0.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7737,৩ মাসের জন্য পাবনা পাঠানো হউক,মাসের জন্য পাবনা পাঠানো হউক,"['মাসের', 'পাবনা', 'পাঠানো', 'হউক']",মাসের পাবনা পাঠানো হউক,29,4,0,0,sarcastic_negative,0.60859328440167,model_unified_fill,sarcastic_negative,0.60859328440167,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7738,তামাসা,তামাসা,['তামাসা'],তামাসা,6,1,0,0,sarcastic_negative,0.4934727629249341,model_unified_fill,sarcastic_negative,0.4934727629249341,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7739,"এই কথাটা বিরোধী দলের কেউ বললে সংসদে তোলপাড় শুরু হয়ে যাইত,",এই কথাটা বিরোধী দলের কেউ বললে সংসদে তোলপাড় শুরু হয়ে যাইত,"['কথাটা', 'বিরোধী', 'দলের', 'বললে', 'সংসদে', 'তোলপাড়', 'শুরু', 'হয়ে', 'যাইত']",কথাটা বিরোধী দলের বললে সংসদে তোলপাড় শুরু হয়ে যাইত,59,9,0,0,negative,0.590493921630525,model_unified_fill,negative,0.590493921630525,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7740,All mambers are under control in this parliament,all mambers are under control in this parliament,"['all', 'mambers', 'are', 'under', 'control', 'in', 'this', 'parliament']",all mambers are under control in this parliament,48,8,0,0,sarcastic_negative,0.4017157022600335,model_unified_fill,sarcastic_negative,0.4017157022600335,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7741,সালাউদ্দিন চরম একটা বেয়াদব জানোয়ারের বাচ্চা,সালাউদ্দিন চরম একটা বেয়াদব জানোয়ারের বাচ্চা,"['সালাউদ্দিন', 'চরম', 'বেয়াদব', 'জানোয়ারের', 'বাচ্চা']",সালাউদ্দিন চরম বেয়াদব জানোয়ারের বাচ্চা,45,5,0,0,negative,0.3543803813930788,model_unified_fill,negative,0.3543803813930788,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7742,বিএনপি ক্ষমতায় গেলে সংসদ সদস্য হয় স স স ------------।,বিএনপি ক্ষমতায় গেলে সংসদ সদস্য হয় স স স,"['বিএনপি', 'ক্ষমতায়', 'গেলে', 'সংসদ', 'সদস্য']",বিএনপি ক্ষমতায় গেলে সংসদ সদস্য,55,5,0,0,negative,0.556396533094705,model_unified_fill,negative,0.556396533094705,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7743,এই সমস্ত ঠাট্টামি কোথায় যাবে খুঁজেও পাবেনা।,এই সমস্ত ঠাট্টামি কোথায় যাবে খুঁজেও পাবেনা,"['সমস্ত', 'ঠাট্টামি', 'যাবে', 'খুঁজেও', 'পাবেনা']",সমস্ত ঠাট্টামি যাবে খুঁজেও পাবেনা,44,5,0,0,negative,0.8043362021187139,model_unified_fill,negative,0.8043362021187139,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7744,মাশাআল্লাহ মনের মতো দুজন স্পিকার পাইছি,মাশাআল্লাহ মনের মতো দুজন স্পিকার পাইছি,"['মাশাআল্লাহ', 'মনের', 'মতো', 'দুজন', 'স্পিকার', 'পাইছি']",মাশাআল্লাহ মনের মতো দুজন স্পিকার পাইছি,38,6,0,0,negative,0.4602313192556312,model_unified_fill,negative,0.4602313192556312,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7745,স্পিকারকে কোনো সম্মানই দিলো না,স্পিকারকে কোনো সম্মানই দিলো না,"['স্পিকারকে', 'কোনো', 'সম্মানই', 'দিলো']",স্পিকারকে কোনো সম্মানই দিলো,30,4,0,0,negative,0.6701354099462841,model_unified_fill,negative,0.6701354099462841,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7746,সব মগেরমুলুক,সব মগেরমুলুক,['মগেরমুলুক'],মগেরমুলুক,12,1,0,0,sarcastic_negative,0.6077469127644183,model_unified_fill,sarcastic_negative,0.6077469127644183,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7747,সালাহউদ্দীন,সালাহউদ্দীন,['সালাহউদ্দীন'],সালাহউদ্দীন,11,1,0,0,sarcastic_negative,0.394181613612347,model_unified_fill,sarcastic_negative,0.394181613612347,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7748,বেআদব,বেআদব,['বেআদব'],বেআদব,5,1,0,0,sarcastic_negative,0.4285974933482434,model_unified_fill,sarcastic_negative,0.4285974933482434,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7749,সংসদে বেশির ভাগই চোদনা,সংসদে বেশির ভাগই চোদনা,"['সংসদে', 'বেশির', 'ভাগই', 'চোদনা']",সংসদে বেশির ভাগই চোদনা,22,4,0,0,negative,0.3598599611130762,model_unified_fill,negative,0.3598599611130762,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7750,এই তো স্পিকারের কোন দাম নেই.,এই তো স্পিকারের কোন দাম নেই,"['স্পিকারের', 'কোন', 'দাম']",স্পিকারের কোন দাম,28,3,0,0,negative,0.9152345549945996,model_unified_fill,negative,0.9152345549945996,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7751,"এটা সংসদ নাকি, কোন রেস্ট্রিকটশন মানে না, পুরোটাই সার্কাস",এটা সংসদ নাকি কোন রেস্ট্রিকটশন মানে না পুরোটাই সার্কাস,"['সংসদ', 'নাকি', 'কোন', 'রেস্ট্রিকটশন', 'মানে', 'পুরোটাই', 'সার্কাস']",সংসদ নাকি কোন রেস্ট্রিকটশন মানে পুরোটাই সার্কাস,56,7,0,0,negative,0.4899755478281323,model_unified_fill,negative,0.4899755478281323,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7752,‌স্পিকার‌কে দ্রুত ছ‌ড়ি‌য়ে দি‌বে কনফ্রাম,স্পিকারকে দ্রুত ছড়িয়ে দিবে কনফ্রাম,"['স্পিকারকে', 'দ্রুত', 'ছড়িয়ে', 'দিবে', 'কনফ্রাম']",স্পিকারকে দ্রুত ছড়িয়ে দিবে কনফ্রাম,39,5,0,0,sarcastic_negative,0.4299380144829188,model_unified_fill,sarcastic_negative,0.4299380144829188,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7753,সংসদ মনে হয় হিতের একার,সংসদ মনে হয় হিতের একার,"['সংসদ', 'মনে', 'হিতের', 'একার']",সংসদ মনে হিতের একার,22,4,0,0,sarcastic_negative,0.5865691251649969,model_unified_fill,sarcastic_negative,0.5865691251649969,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7754,জাতীয় সংসদের ভিতরে বৈষম্য,জাতীয় সংসদের ভিতরে বৈষম্য,"['জাতীয়', 'সংসদের', 'ভিতরে', 'বৈষম্য']",জাতীয় সংসদের ভিতরে বৈষম্য,26,4,0,0,negative,0.4338356049192017,model_unified_fill,negative,0.4338356049192017,-1.0,1.0,0.0,0.0,0.0,model_unified_fill,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,4_june_2026,7755,aitah sogsot fajlami korar jagah nh,aitah sogsot fajlami korar jagah nh,"['aitah', 'sogsot', 'fajlami', 'korar', 'jagah', 'nh']",aitah sogsot fajlami korar jagah nh,35,6,0,0,sarcastic_negative,0.4926237316610674,model_unified_fill,sarcastic_negative,0.4926237316610674,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,4_june_2026,7756,Speaker Hafiz oni hole voira dito ajke Salauddin k,speaker hafiz oni hole voira dito ajke salauddin k,"['speaker', 'hafiz', 'oni', 'hole', 'voira', 'dito', 'ajke', 'salauddin']",speaker hafiz oni hole voira dito ajke salauddin,50,8,0,0,sarcastic_negative,0.5301636104314512,model_unified_fill,sarcastic_negative,0.5301636104314512,-1.0,0.0,0.0,0.0,1.0,model_unified_fill,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
