Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
"যারা নবীজীর ওয়ারীশ তথা মাওলানা হাফেজদের দূর্বল ভেবে ফাঁসির রায় দিতে যাচ্ছে, তাদের ধ্বংস অনিবার্য ইনশাআল্লাহ,,,",Dhaka,,,Positive,0.6627698227441446,model,False
উনি হুজুর,Sylhet,,,Sarcastic_negative,0.3588279609293103,model,True
সেই এক জন কে চিনলাম না তো,Dhaka,Bagerhat,,Positive,0.3789562111382616,model,True
সব দোষ তাহলে একজনের,Cox's Bazar,Dhaka,Comilla,Sarcastic_negative,0.5022428073360266,model,False
"সিলেটি ভাষায় একটা কথা আছে জুর যার মুল্লুক তার, একজনের উপরে দোষ চাপাইয়া মন্ত্রীসহ তিন নেতা ই খালাস! এই হচ্ছে বিচার",Sylhet,,,Positive,0.4503711084826242,model,True
হুজুর বলে এই অনয়ায় রায়।,Dhaka,Gazipur,,Negative,0.5215683131140795,model,False
ওই একজনকি জামাতের।,Faridpur,,,Negative,0.4050174770424216,model,True
ঐ একজন হুজুর তাই,Chittagong,,,Sarcastic_negative,0.3937193485065242,model,True
সে কে জানেন সে একজন হাফেজে কোরআন,Dhaka,Gopalganj,,Sarcastic_negative,0.4609185281533871,model,True
একজন হুজুর বলে তাকে ফাঁসি দেয়া হলো ধিক্কার জানাই,Bagerhat,Khulna,,Positive,0.3418894103842443,model,True
আদালত,Bhola,Barisal,,Sarcastic_negative,0.4395193964295074,model,True
আখেরাতে বিচারের রায় কি হবে....?,Chittagong,,,Neutral,0.996441294337259,model,False
ক্যামনে সম্ভব ঐ আবার কি দোষ করলো,Dhaka,Naogaon,,Sarcastic_negative,0.3450097443788059,model,True
এই একজন অসহায় গরীব।,Sylhet,,,Negative,0.5705535271398003,model,False
প্রধান আসামিরা খালাস,Dhaka,Pabna,,Sarcastic_negative,0.2904024272626871,model,True
এক জন আলেম বলে,Chittagong,,,Positive,0.907686561993797,model,False
নাটক সুন্দর হয়েছে,Chittagong,,,Sarcastic_negative,0.6951743190405647,model,False
"আরেকটা বিপ্লবের জন্য অপেক্ষায় থাকো বিম্পি,, এই বিপ্লব ইসলামের বিপ্লব হবে ইনশাআল্লাহ",Dhaka,Netrokona,,Positive,0.561088747991885,model,False
"হত্যার চেষ্টা কিন্তু হত্যা তো করেনি মৃত্যু দন্ড কিভাবে হয়, বুজে আসেনা",Feni,,,Negative,0.4825910970628223,model,True
বিম্পির বিচার ব্যবস্হা।,Dhaka,Chittagong,,Sarcastic_negative,0.4922636175737461,model,True
নাটক,Comilla,,,Sarcastic_negative,0.7633093153718772,model,False
হত্যাচেষ্টা মামলায় রায় পৃথিবীতে মনে হয় এই প্রথম মৃত্যুদণ্ড,Dhaka,,,Negative,0.544666663123545,model,False
সেই একজন কিডা???,Chittagong,Khulna,Jessore,Sarcastic_negative,0.3955499552438309,model,True
তার পক্ষে আপিল করতে হবে অবশ্যই কোর্টে,Dhaka,,,Neutral,0.5591313872111614,model,False
১একজন আলেম!,Brahmanbaria,,,Negative,0.5763665760776501,model,False
প্রথমে গাজা সহ আটক ভাবা আমি,Panchagarh,,,Negative,0.4648524456640941,model,True
বাহ বাংলাদেশ,Dhaka,Rangpur,,Positive,0.6563913836052031,model,False
এটাই গনতন্ত্রের সৌন্দর্য্য,Chittagong,,,Negative,0.4809900341704178,model,True
বিএনপির নেতারা তো বেজায় খুশি কিন্তু তারা বুঝতেই পারলো না মালুয়ান বিচারক বিএনপির বদনাম করিয়ে ছাড়বে,Dhaka,Chuadanga,,Negative,0.9381672699512478,model,False
বাংলাদেশে তিনজনকেস কালার দেওয়া হল তার একজনকে মৃত্যুদন্ড দেওয়া হয় না কেন চারজন তো সেই মাসে এখনো ঘুমা কেমন বিচার,Chittagong,Dhaka,,Positive,0.2826574045862764,model,True
চ্যানেল ২৪ কে বলতেছি আলেমের পক্ষে কিছু লিখুন যাকে ফাঁসির রায় দেওয়ার ঘোষণা দেওয়া হয়েছে উনি একজন নির্দোষ মানুষ,Sylhet,,,Positive,0.4109417899718202,model,True
একজন মনে হয় বিএনপি করে না,Dhaka,Barisal,,Negative,0.5810897808762862,model,False
আ'লেমের অভিশাপ মনে রেখো রাজনীতি করনে ওয়ালা ভাইয়েরা!,Dhaka,Narsingdi,,Positive,0.5095240074150499,model,False
কারণ সে হজুর বলে মৃত্যু দেওয়া হলো,Tangail,Dhaka,,Positive,0.440503649372607,model,True
বিচারক তো ইহুদি মানে ডেডা ডেডার মার হেডার বিচার করছে ফাসি হলে সবার হবে খালাশ পেলে সবাই পাবে সোজা কথা,Chittagong,Rangamati,,Neutral,0.5177569126516721,model,False
"মনে হয় ওই একজন মৃত্যুদন্ড আসামি তাদের দলের না তাই আর কি,, খাম্বার দলেরা আর ভালো হবেনা, অতীতে ও ছিলো না এখনো না",Chittagong,,,Positive,0.5603106391797349,model,False
সেই একজন দলের নয় মনে হয়,Dhaka,,,Negative,0.3990132887993337,model,True
"সমস্যা নেই, আমাদের আকাবির গন ফতোয়া ডেলিভারি করে বিশ্রাম নিচ্ছে,,,, বাকিরা কাপড় খুলতে ব্যাস্ত আছে,, রুটি রুজি রুপি তে টান পড়লে …",Satkhira,,,Negative,0.6376447028385607,model,False
"সবাই নির্দোষ আর,, একজন কিভাবে অপরাদি হয়ে গেল",Sylhet,,,Positive,0.3157456556944061,model,True
ওই বাংলাদেশ চুদার দেশ।। চুদার আইন।,Sylhet,,,Positive,0.3587566091117554,model,True
ওই একজন মারতে চাইছিল আর বাকিরা সবাই নির্দোষ শুধুমাত্র মাথায় টুপি আছে এটাই তার দোষ,Dhaka,Madaripur,,Negative,0.6772338868350243,model,False
"এমন ঘৃণ্য রায়ের প্রতি থুথু নিক্ষেপ করি,নাঈম ভাইয়ের জন্য মহান পরওয়ারদিগারে আলমের কাছে বে- কছুর খালাসের প্রার্থনা জানাই।",Sylhet,,,Positive,0.4033811857856553,model,True
"সব দোষ হুজুরের,",Dhaka,Faridpur,,Sarcastic_negative,0.4773005208275723,model,True
"এক জন কুরআনের হাফেজ তাই তার ফাঁসির রায় হয়েছে,",Dhaka,Faridpur,,Positive,0.6230798136445322,model,False
একজন আলেম তাই,Dhaka,Barisal,,Negative,0.3982293791783097,model,True
ওরা যেভাবে মনে করছে সেভাবেই দেশ চালাচ্ছে,Dhaka,,,Sarcastic_negative,0.5403004445415371,model,False
হায়রে বিচারব্যবস্থা ছিঃ,Barisal,,,Sarcastic_negative,0.5267582738924862,model,False
একজন টা মনে হয় দলের না,Dhaka,Chittagong,Pirojpur,Sarcastic_negative,0.4651289641878899,model,True
সেখ হাসিনার আমলের মত মনে হয় আদালত,Chandpur,,,Sarcastic_negative,0.6126636215363367,model,False
ধর্ষনের বিচার হয়া আর হত্যাচেষ্টার মৃত্যুদণ্ড?,Mymensingh,,,Negative,0.319771600540184,model,True
আলেম বলে মৃত্যুদন্ড?,Khulna,Jessore,,Positive,0.5909510513404816,model,False
একজন আলেম/ হুজুরের ব্যাপারে ভিন্ন রায় কি বলবো ভাষা খুজে পাচ্ছি না,Dhaka,Chandpur,Jhenaidah,Negative,0.4078332732115188,model,True
হুজুর যদি বিএনপি করতো তাহলে সে-ও খালাস পেতো।,Dhaka,,,Negative,0.7098974635079007,model,False
এটা কেমন আইন তাদের দলের লোককে চারিয়ে নিয়ে আসলো বটে …,Dhaka,,,Negative,0.7371792188627905,model,False
"এটা অন্যায়, এটা জুলুম, এই মামলার যারা প্রধান প্রধান আসামি, তারা জামিন হয়ে যায় খালাস হয়ে যায়, শুধু একজনই মৃত্যুদন্ডের রায় হয়, #এটাঅন্যায়",Dhaka,,,Negative,0.4422093859197478,model,True
এটা কেমন রায়?,Chittagong,Chandpur,,Sarcastic_negative,0.4199044452711323,model,True
আর বিচারক সেই মা*লাউন। দূর্বার আন্দোলন করতে হবে,Chittagong,,,Neutral,0.6189083085519955,model,False
এই একজন টা হলো অন্য দলের,Dhaka,,,Negative,0.6879219106792924,model,False
নয়জন বিএনপি'র রাজনীতিবিদ এজন্য খালাস আর একজন হয়তো বা কোন সাধারণ বা কোন হুজুর এজন্য মৃত্যুদণ্ড,Pabna,,,Positive,0.5838593428832948,model,False
এটাই বাংলাদেশ,Chittagong,Dhaka,,Positive,0.6356537721793022,model,False
তার বিরুদ্ধে কি প্রমান আছে আমরা দেখতে চাই?,Sirajganj,Rangpur,,Negative,0.5880608665379269,model,False
